Start date/time,End date/time,Total (grid consumption) [MWh]
"Oct 14, 2023 6:00 PM","Oct 14, 2023 7:00 PM","51,440.75"
"Oct 14, 2023 7:00 PM","Oct 14, 2023 8:00 PM","51,360.75"
"Oct 14, 2023 8:00 PM","Oct 14, 2023 9:00 PM","48,700.75"
"Oct 14, 2023 9:00 PM","Oct 14, 2023 10:00 PM","46,330.75"
"Oct 14, 2023 10:00 PM","Oct 14, 2023 11:00 PM","44,302.25"
"Oct 14, 2023 11:00 PM","Oct 15, 2023 12:00 AM","41,958.25"
"Oct 15, 2023 12:00 AM","Oct 15, 2023 1:00 AM","39,692.75"
"Oct 15, 2023 1:00 AM","Oct 15, 2023 2:00 AM","38,017.50"
"Oct 15, 2023 2:00 AM","Oct 15, 2023 3:00 AM","38,124.50"
"Oct 15, 2023 3:00 AM","Oct 15, 2023 4:00 AM","37,953.00"
"Oct 15, 2023 4:00 AM","Oct 15, 2023 5:00 AM","37,754.75"
"Oct 15, 2023 5:00 AM","Oct 15, 2023 6:00 AM","37,477.50"
"Oct 15, 2023 6:00 AM","Oct 15, 2023 7:00 AM","38,952.25"
"Oct 15, 2023 7:00 AM","Oct 15, 2023 8:00 AM","40,617.25"
"Oct 15, 2023 8:00 AM","Oct 15, 2023 9:00 AM","43,890.00"
"Oct 15, 2023 9:00 AM","Oct 15, 2023 10:00 AM","46,360.50"
"Oct 15, 2023 10:00 AM","Oct 15, 2023 11:00 AM","48,807.75"
"Oct 15, 2023 11:00 AM","Oct 15, 2023 12:00 PM","50,972.00"
"Oct 15, 2023 12:00 PM","Oct 15, 2023 1:00 PM","51,635.50"
"Oct 15, 2023 1:00 PM","Oct 15, 2023 2:00 PM","49,510.75"
"Oct 15, 2023 2:00 PM","Oct 15, 2023 3:00 PM","47,769.00"
"Oct 15, 2023 3:00 PM","Oct 15, 2023 4:00 PM","47,146.75"
"Oct 15, 2023 4:00 PM","Oct 15, 2023 5:00 PM","46,473.00"
"Oct 15, 2023 5:00 PM","Oct 15, 2023 6:00 PM","48,663.50"
"Oct 15, 2023 6:00 PM","Oct 15, 2023 7:00 PM","51,778.00"
"Oct 15, 2023 7:00 PM","Oct 15, 2023 8:00 PM","53,030.75"
"Oct 15, 2023 8:00 PM","Oct 15, 2023 9:00 PM","50,454.75"
"Oct 15, 2023 9:00 PM","Oct 15, 2023 10:00 PM","48,147.75"
"Oct 15, 2023 10:00 PM","Oct 15, 2023 11:00 PM","46,887.00"
"Oct 15, 2023 11:00 PM","Oct 16, 2023 12:00 AM","43,923.25"
"Oct 16, 2023 12:00 AM","Oct 16, 2023 1:00 AM","43,034.00"
"Oct 16, 2023 1:00 AM","Oct 16, 2023 2:00 AM","41,345.25"
"Oct 16, 2023 2:00 AM","Oct 16, 2023 3:00 AM","40,934.50"
"Oct 16, 2023 3:00 AM","Oct 16, 2023 4:00 AM","41,285.75"
"Oct 16, 2023 4:00 AM","Oct 16, 2023 5:00 AM","42,923.75"
"Oct 16, 2023 5:00 AM","Oct 16, 2023 6:00 AM","46,806.00"
"Oct 16, 2023 6:00 AM","Oct 16, 2023 7:00 AM","56,061.75"
"Oct 16, 2023 7:00 AM","Oct 16, 2023 8:00 AM","61,925.25"
"Oct 16, 2023 8:00 AM","Oct 16, 2023 9:00 AM","64,325.25"
"Oct 16, 2023 9:00 AM","Oct 16, 2023 10:00 AM","64,130.25"
"Oct 16, 2023 10:00 AM","Oct 16, 2023 11:00 AM","64,375.50"
"Oct 16, 2023 11:00 AM","Oct 16, 2023 12:00 PM","63,841.25"
"Oct 16, 2023 12:00 PM","Oct 16, 2023 1:00 PM","62,977.75"
"Oct 16, 2023 1:00 PM","Oct 16, 2023 2:00 PM","61,678.25"
"Oct 16, 2023 2:00 PM","Oct 16, 2023 3:00 PM","60,397.25"
"Oct 16, 2023 3:00 PM","Oct 16, 2023 4:00 PM","59,289.00"
"Oct 16, 2023 4:00 PM","Oct 16, 2023 5:00 PM","58,892.00"
"Oct 16, 2023 5:00 PM","Oct 16, 2023 6:00 PM","59,437.75"
"Oct 16, 2023 6:00 PM","Oct 16, 2023 7:00 PM","61,332.25"
"Oct 16, 2023 7:00 PM","Oct 16, 2023 8:00 PM","61,935.50"
"Oct 16, 2023 8:00 PM","Oct 16, 2023 9:00 PM","58,504.25"
"Oct 16, 2023 9:00 PM","Oct 16, 2023 10:00 PM","54,833.25"
"Oct 16, 2023 10:00 PM","Oct 16, 2023 11:00 PM","51,286.50"
"Oct 16, 2023 11:00 PM","Oct 17, 2023 12:00 AM","47,940.00"
"Oct 17, 2023 12:00 AM","Oct 17, 2023 1:00 AM","46,061.25"
"Oct 17, 2023 1:00 AM","Oct 17, 2023 2:00 AM","43,922.25"
"Oct 17, 2023 2:00 AM","Oct 17, 2023 3:00 AM","43,225.75"
"Oct 17, 2023 3:00 AM","Oct 17, 2023 4:00 AM","43,823.00"
"Oct 17, 2023 4:00 AM","Oct 17, 2023 5:00 AM","45,007.50"
"Oct 17, 2023 5:00 AM","Oct 17, 2023 6:00 AM","48,769.00"
"Oct 17, 2023 6:00 AM","Oct 17, 2023 7:00 AM","56,368.50"
"Oct 17, 2023 7:00 AM","Oct 17, 2023 8:00 AM","62,057.75"
"Oct 17, 2023 8:00 AM","Oct 17, 2023 9:00 AM","64,065.50"
"Oct 17, 2023 9:00 AM","Oct 17, 2023 10:00 AM","63,968.00"
"Oct 17, 2023 10:00 AM","Oct 17, 2023 11:00 AM","64,456.00"
"Oct 17, 2023 11:00 AM","Oct 17, 2023 12:00 PM","64,666.00"
"Oct 17, 2023 12:00 PM","Oct 17, 2023 1:00 PM","63,213.50"
"Oct 17, 2023 1:00 PM","Oct 17, 2023 2:00 PM","61,620.50"
"Oct 17, 2023 2:00 PM","Oct 17, 2023 3:00 PM","59,867.00"
"Oct 17, 2023 3:00 PM","Oct 17, 2023 4:00 PM","59,103.25"
"Oct 17, 2023 4:00 PM","Oct 17, 2023 5:00 PM","59,039.00"
"Oct 17, 2023 5:00 PM","Oct 17, 2023 6:00 PM","60,395.25"
"Oct 17, 2023 6:00 PM","Oct 17, 2023 7:00 PM","62,887.50"
"Oct 17, 2023 7:00 PM","Oct 17, 2023 8:00 PM","63,797.75"
"Oct 17, 2023 8:00 PM","Oct 17, 2023 9:00 PM","60,850.25"
"Oct 17, 2023 9:00 PM","Oct 17, 2023 10:00 PM","56,980.25"
"Oct 17, 2023 10:00 PM","Oct 17, 2023 11:00 PM","53,452.25"
"Oct 17, 2023 11:00 PM","Oct 18, 2023 12:00 AM","49,319.50"
"Oct 18, 2023 12:00 AM","Oct 18, 2023 1:00 AM","46,679.00"
"Oct 18, 2023 1:00 AM","Oct 18, 2023 2:00 AM","45,081.25"
"Oct 18, 2023 2:00 AM","Oct 18, 2023 3:00 AM","44,177.00"
"Oct 18, 2023 3:00 AM","Oct 18, 2023 4:00 AM","44,553.75"
"Oct 18, 2023 4:00 AM","Oct 18, 2023 5:00 AM","45,619.75"
"Oct 18, 2023 5:00 AM","Oct 18, 2023 6:00 AM","49,084.25"
"Oct 18, 2023 6:00 AM","Oct 18, 2023 7:00 AM","56,723.75"
"Oct 18, 2023 7:00 AM","Oct 18, 2023 8:00 AM","62,254.00"
"Oct 18, 2023 8:00 AM","Oct 18, 2023 9:00 AM","64,884.50"
"Oct 18, 2023 9:00 AM","Oct 18, 2023 10:00 AM","65,211.75"
"Oct 18, 2023 10:00 AM","Oct 18, 2023 11:00 AM","64,883.00"
"Oct 18, 2023 11:00 AM","Oct 18, 2023 12:00 PM","65,268.75"
"Oct 18, 2023 12:00 PM","Oct 18, 2023 1:00 PM","64,322.75"
"Oct 18, 2023 1:00 PM","Oct 18, 2023 2:00 PM","63,020.75"
"Oct 18, 2023 2:00 PM","Oct 18, 2023 3:00 PM","61,167.00"
"Oct 18, 2023 3:00 PM","Oct 18, 2023 4:00 PM","60,206.25"
"Oct 18, 2023 4:00 PM","Oct 18, 2023 5:00 PM","60,679.75"
"Oct 18, 2023 5:00 PM","Oct 18, 2023 6:00 PM","61,632.25"
"Oct 18, 2023 6:00 PM","Oct 18, 2023 7:00 PM","64,410.75"
"Oct 18, 2023 7:00 PM","Oct 18, 2023 8:00 PM","64,690.50"
"Oct 18, 2023 8:00 PM","Oct 18, 2023 9:00 PM","61,549.25"
"Oct 18, 2023 9:00 PM","Oct 18, 2023 10:00 PM","58,014.25"
"Oct 18, 2023 10:00 PM","Oct 18, 2023 11:00 PM","54,620.50"
"Oct 18, 2023 11:00 PM","Oct 19, 2023 12:00 AM","51,533.00"
"Oct 19, 2023 12:00 AM","Oct 19, 2023 1:00 AM","48,300.25"
"Oct 19, 2023 1:00 AM","Oct 19, 2023 2:00 AM","46,763.50"
"Oct 19, 2023 2:00 AM","Oct 19, 2023 3:00 AM","45,395.75"
"Oct 19, 2023 3:00 AM","Oct 19, 2023 4:00 AM","45,602.00"
"Oct 19, 2023 4:00 AM","Oct 19, 2023 5:00 AM","46,632.75"
"Oct 19, 2023 5:00 AM","Oct 19, 2023 6:00 AM","49,931.00"
"Oct 19, 2023 6:00 AM","Oct 19, 2023 7:00 AM","56,209.75"
"Oct 19, 2023 7:00 AM","Oct 19, 2023 8:00 AM","62,009.75"
"Oct 19, 2023 8:00 AM","Oct 19, 2023 9:00 AM","65,210.75"
"Oct 19, 2023 9:00 AM","Oct 19, 2023 10:00 AM","66,418.00"
"Oct 19, 2023 10:00 AM","Oct 19, 2023 11:00 AM","66,829.00"
"Oct 19, 2023 11:00 AM","Oct 19, 2023 12:00 PM","67,291.25"
"Oct 19, 2023 12:00 PM","Oct 19, 2023 1:00 PM","66,497.00"
"Oct 19, 2023 1:00 PM","Oct 19, 2023 2:00 PM","65,876.50"
"Oct 19, 2023 2:00 PM","Oct 19, 2023 3:00 PM","64,773.50"
"Oct 19, 2023 3:00 PM","Oct 19, 2023 4:00 PM","63,777.00"
"Oct 19, 2023 4:00 PM","Oct 19, 2023 5:00 PM","63,357.00"
"Oct 19, 2023 5:00 PM","Oct 19, 2023 6:00 PM","63,777.00"
"Oct 19, 2023 6:00 PM","Oct 19, 2023 7:00 PM","65,517.75"
"Oct 19, 2023 7:00 PM","Oct 19, 2023 8:00 PM","64,746.00"
"Oct 19, 2023 8:00 PM","Oct 19, 2023 9:00 PM","60,842.75"
"Oct 19, 2023 9:00 PM","Oct 19, 2023 10:00 PM","56,590.25"
"Oct 19, 2023 10:00 PM","Oct 19, 2023 11:00 PM","52,714.75"
"Oct 19, 2023 11:00 PM","Oct 20, 2023 12:00 AM","48,357.50"
"Oct 20, 2023 12:00 AM","Oct 20, 2023 1:00 AM","46,111.00"
"Oct 20, 2023 1:00 AM","Oct 20, 2023 2:00 AM","45,037.25"
"Oct 20, 2023 2:00 AM","Oct 20, 2023 3:00 AM","43,844.00"
"Oct 20, 2023 3:00 AM","Oct 20, 2023 4:00 AM","43,948.25"
"Oct 20, 2023 4:00 AM","Oct 20, 2023 5:00 AM","45,895.25"
"Oct 20, 2023 5:00 AM","Oct 20, 2023 6:00 AM","49,448.50"
"Oct 20, 2023 6:00 AM","Oct 20, 2023 7:00 AM","56,437.50"
"Oct 20, 2023 7:00 AM","Oct 20, 2023 8:00 AM","62,281.25"
"Oct 20, 2023 8:00 AM","Oct 20, 2023 9:00 AM","65,139.75"
"Oct 20, 2023 9:00 AM","Oct 20, 2023 10:00 AM","66,631.25"
"Oct 20, 2023 10:00 AM","Oct 20, 2023 11:00 AM","67,565.50"
"Oct 20, 2023 11:00 AM","Oct 20, 2023 12:00 PM","68,280.25"
"Oct 20, 2023 12:00 PM","Oct 20, 2023 1:00 PM","66,690.50"
"Oct 20, 2023 1:00 PM","Oct 20, 2023 2:00 PM","65,053.50"
"Oct 20, 2023 2:00 PM","Oct 20, 2023 3:00 PM","62,648.00"
"Oct 20, 2023 3:00 PM","Oct 20, 2023 4:00 PM","61,011.00"
"Oct 20, 2023 4:00 PM","Oct 20, 2023 5:00 PM","60,278.50"
"Oct 20, 2023 5:00 PM","Oct 20, 2023 6:00 PM","62,093.25"
"Oct 20, 2023 6:00 PM","Oct 20, 2023 7:00 PM","63,579.50"
"Oct 20, 2023 7:00 PM","Oct 20, 2023 8:00 PM","62,535.50"
"Oct 20, 2023 8:00 PM","Oct 20, 2023 9:00 PM","57,822.25"
"Oct 20, 2023 9:00 PM","Oct 20, 2023 10:00 PM","53,562.75"
"Oct 20, 2023 10:00 PM","Oct 20, 2023 11:00 PM","50,011.50"
"Oct 20, 2023 11:00 PM","Oct 21, 2023 12:00 AM","46,493.75"
"Oct 21, 2023 12:00 AM","Oct 21, 2023 1:00 AM","44,323.25"
"Oct 21, 2023 1:00 AM","Oct 21, 2023 2:00 AM","42,869.25"
"Oct 21, 2023 2:00 AM","Oct 21, 2023 3:00 AM","42,066.25"
"Oct 21, 2023 3:00 AM","Oct 21, 2023 4:00 AM","41,711.00"
"Oct 21, 2023 4:00 AM","Oct 21, 2023 5:00 AM","41,873.75"
"Oct 21, 2023 5:00 AM","Oct 21, 2023 6:00 AM","42,889.75"
"Oct 21, 2023 6:00 AM","Oct 21, 2023 7:00 AM","44,194.75"
"Oct 21, 2023 7:00 AM","Oct 21, 2023 8:00 AM","46,015.25"
"Oct 21, 2023 8:00 AM","Oct 21, 2023 9:00 AM","48,449.50"
"Oct 21, 2023 9:00 AM","Oct 21, 2023 10:00 AM","51,014.25"
"Oct 21, 2023 10:00 AM","Oct 21, 2023 11:00 AM","52,970.75"
"Oct 21, 2023 11:00 AM","Oct 21, 2023 12:00 PM","54,194.50"
"Oct 21, 2023 12:00 PM","Oct 21, 2023 1:00 PM","53,488.00"
"Oct 21, 2023 1:00 PM","Oct 21, 2023 2:00 PM","51,938.75"
"Oct 21, 2023 2:00 PM","Oct 21, 2023 3:00 PM","50,173.00"
"Oct 21, 2023 3:00 PM","Oct 21, 2023 4:00 PM","48,434.25"
"Oct 21, 2023 4:00 PM","Oct 21, 2023 5:00 PM","47,906.00"
"Oct 21, 2023 5:00 PM","Oct 21, 2023 6:00 PM","49,034.25"
"Oct 21, 2023 6:00 PM","Oct 21, 2023 7:00 PM","51,973.50"
"Oct 21, 2023 7:00 PM","Oct 21, 2023 8:00 PM","51,977.25"
"Oct 21, 2023 8:00 PM","Oct 21, 2023 9:00 PM","48,635.75"
"Oct 21, 2023 9:00 PM","Oct 21, 2023 10:00 PM","46,270.50"
"Oct 21, 2023 10:00 PM","Oct 21, 2023 11:00 PM","44,218.75"
"Oct 21, 2023 11:00 PM","Oct 22, 2023 12:00 AM","41,314.25"
"Oct 22, 2023 12:00 AM","Oct 22, 2023 1:00 AM","39,082.50"
"Oct 22, 2023 1:00 AM","Oct 22, 2023 2:00 AM","37,100.25"
"Oct 22, 2023 2:00 AM","Oct 22, 2023 3:00 AM","36,996.50"
"Oct 22, 2023 3:00 AM","Oct 22, 2023 4:00 AM","37,032.75"
"Oct 22, 2023 4:00 AM","Oct 22, 2023 5:00 AM","37,262.25"
"Oct 22, 2023 5:00 AM","Oct 22, 2023 6:00 AM","37,504.50"
"Oct 22, 2023 6:00 AM","Oct 22, 2023 7:00 AM","38,236.75"
"Oct 22, 2023 7:00 AM","Oct 22, 2023 8:00 AM","40,289.00"
"Oct 22, 2023 8:00 AM","Oct 22, 2023 9:00 AM","43,310.75"
"Oct 22, 2023 9:00 AM","Oct 22, 2023 10:00 AM","46,237.50"
"Oct 22, 2023 10:00 AM","Oct 22, 2023 11:00 AM","48,581.25"
"Oct 22, 2023 11:00 AM","Oct 22, 2023 12:00 PM","50,646.00"
"Oct 22, 2023 12:00 PM","Oct 22, 2023 1:00 PM","50,985.00"
"Oct 22, 2023 1:00 PM","Oct 22, 2023 2:00 PM","48,814.75"
"Oct 22, 2023 2:00 PM","Oct 22, 2023 3:00 PM","47,140.00"
"Oct 22, 2023 3:00 PM","Oct 22, 2023 4:00 PM","46,056.00"
"Oct 22, 2023 4:00 PM","Oct 22, 2023 5:00 PM","46,361.25"
"Oct 22, 2023 5:00 PM","Oct 22, 2023 6:00 PM","48,378.50"
"Oct 22, 2023 6:00 PM","Oct 22, 2023 7:00 PM","52,257.00"
"Oct 22, 2023 7:00 PM","Oct 22, 2023 8:00 PM","52,248.50"
"Oct 22, 2023 8:00 PM","Oct 22, 2023 9:00 PM","49,435.50"
"Oct 22, 2023 9:00 PM","Oct 22, 2023 10:00 PM","47,710.50"
"Oct 22, 2023 10:00 PM","Oct 22, 2023 11:00 PM","46,860.75"
"Oct 22, 2023 11:00 PM","Oct 23, 2023 12:00 AM","44,609.25"
"Oct 23, 2023 12:00 AM","Oct 23, 2023 1:00 AM","43,048.50"
"Oct 23, 2023 1:00 AM","Oct 23, 2023 2:00 AM","41,703.00"
"Oct 23, 2023 2:00 AM","Oct 23, 2023 3:00 AM","40,726.75"
"Oct 23, 2023 3:00 AM","Oct 23, 2023 4:00 AM","41,282.50"
"Oct 23, 2023 4:00 AM","Oct 23, 2023 5:00 AM","42,810.75"
"Oct 23, 2023 5:00 AM","Oct 23, 2023 6:00 AM","46,554.00"
"Oct 23, 2023 6:00 AM","Oct 23, 2023 7:00 AM","54,835.00"
"Oct 23, 2023 7:00 AM","Oct 23, 2023 8:00 AM","60,191.75"
"Oct 23, 2023 8:00 AM","Oct 23, 2023 9:00 AM","62,361.25"
"Oct 23, 2023 9:00 AM","Oct 23, 2023 10:00 AM","62,849.50"
"Oct 23, 2023 10:00 AM","Oct 23, 2023 11:00 AM","63,472.00"
"Oct 23, 2023 11:00 AM","Oct 23, 2023 12:00 PM","64,556.50"
"Oct 23, 2023 12:00 PM","Oct 23, 2023 1:00 PM","63,411.75"
"Oct 23, 2023 1:00 PM","Oct 23, 2023 2:00 PM","62,055.50"
"Oct 23, 2023 2:00 PM","Oct 23, 2023 3:00 PM","61,326.75"
"Oct 23, 2023 3:00 PM","Oct 23, 2023 4:00 PM","60,274.25"
"Oct 23, 2023 4:00 PM","Oct 23, 2023 5:00 PM","59,639.00"
"Oct 23, 2023 5:00 PM","Oct 23, 2023 6:00 PM","61,571.25"
"Oct 23, 2023 6:00 PM","Oct 23, 2023 7:00 PM","63,653.75"
"Oct 23, 2023 7:00 PM","Oct 23, 2023 8:00 PM","62,376.75"
"Oct 23, 2023 8:00 PM","Oct 23, 2023 9:00 PM","59,178.00"
"Oct 23, 2023 9:00 PM","Oct 23, 2023 10:00 PM","55,949.00"
"Oct 23, 2023 10:00 PM","Oct 23, 2023 11:00 PM","52,342.75"
"Oct 23, 2023 11:00 PM","Oct 24, 2023 12:00 AM","48,754.75"
"Oct 24, 2023 12:00 AM","Oct 24, 2023 1:00 AM","46,039.75"
"Oct 24, 2023 1:00 AM","Oct 24, 2023 2:00 AM","44,836.50"
"Oct 24, 2023 2:00 AM","Oct 24, 2023 3:00 AM","44,025.75"
"Oct 24, 2023 3:00 AM","Oct 24, 2023 4:00 AM","44,785.50"
"Oct 24, 2023 4:00 AM","Oct 24, 2023 5:00 AM","46,404.50"
"Oct 24, 2023 5:00 AM","Oct 24, 2023 6:00 AM","49,697.75"
"Oct 24, 2023 6:00 AM","Oct 24, 2023 7:00 AM","57,348.75"
"Oct 24, 2023 7:00 AM","Oct 24, 2023 8:00 AM","62,903.75"
"Oct 24, 2023 8:00 AM","Oct 24, 2023 9:00 AM","64,831.75"
"Oct 24, 2023 9:00 AM","Oct 24, 2023 10:00 AM","65,947.00"
"Oct 24, 2023 10:00 AM","Oct 24, 2023 11:00 AM","66,571.00"
"Oct 24, 2023 11:00 AM","Oct 24, 2023 12:00 PM","66,869.25"
"Oct 24, 2023 12:00 PM","Oct 24, 2023 1:00 PM","65,201.00"
"Oct 24, 2023 1:00 PM","Oct 24, 2023 2:00 PM","65,269.25"
"Oct 24, 2023 2:00 PM","Oct 24, 2023 3:00 PM","64,532.25"
"Oct 24, 2023 3:00 PM","Oct 24, 2023 4:00 PM","62,770.25"
"Oct 24, 2023 4:00 PM","Oct 24, 2023 5:00 PM","61,799.25"
"Oct 24, 2023 5:00 PM","Oct 24, 2023 6:00 PM","62,075.50"
"Oct 24, 2023 6:00 PM","Oct 24, 2023 7:00 PM","63,678.75"
"Oct 24, 2023 7:00 PM","Oct 24, 2023 8:00 PM","62,799.25"
"Oct 24, 2023 8:00 PM","Oct 24, 2023 9:00 PM","59,590.75"
"Oct 24, 2023 9:00 PM","Oct 24, 2023 10:00 PM","56,969.25"
"Oct 24, 2023 10:00 PM","Oct 24, 2023 11:00 PM","53,157.00"
"Oct 24, 2023 11:00 PM","Oct 25, 2023 12:00 AM","49,554.00"
"Oct 25, 2023 12:00 AM","Oct 25, 2023 1:00 AM","47,190.75"
"Oct 25, 2023 1:00 AM","Oct 25, 2023 2:00 AM","45,758.25"
"Oct 25, 2023 2:00 AM","Oct 25, 2023 3:00 AM","45,359.25"
"Oct 25, 2023 3:00 AM","Oct 25, 2023 4:00 AM","45,918.25"
"Oct 25, 2023 4:00 AM","Oct 25, 2023 5:00 AM","46,521.00"
"Oct 25, 2023 5:00 AM","Oct 25, 2023 6:00 AM","49,410.25"
"Oct 25, 2023 6:00 AM","Oct 25, 2023 7:00 AM","56,107.75"
"Oct 25, 2023 7:00 AM","Oct 25, 2023 8:00 AM","61,912.75"
"Oct 25, 2023 8:00 AM","Oct 25, 2023 9:00 AM","63,443.00"
"Oct 25, 2023 9:00 AM","Oct 25, 2023 10:00 AM","63,543.50"
"Oct 25, 2023 10:00 AM","Oct 25, 2023 11:00 AM","64,014.50"
"Oct 25, 2023 11:00 AM","Oct 25, 2023 12:00 PM","63,867.00"
"Oct 25, 2023 12:00 PM","Oct 25, 2023 1:00 PM","63,668.50"
"Oct 25, 2023 1:00 PM","Oct 25, 2023 2:00 PM","62,170.25"
"Oct 25, 2023 2:00 PM","Oct 25, 2023 3:00 PM","60,769.00"
"Oct 25, 2023 3:00 PM","Oct 25, 2023 4:00 PM","61,790.75"
"Oct 25, 2023 4:00 PM","Oct 25, 2023 5:00 PM","61,492.50"
"Oct 25, 2023 5:00 PM","Oct 25, 2023 6:00 PM","62,891.50"
"Oct 25, 2023 6:00 PM","Oct 25, 2023 7:00 PM","64,903.75"
"Oct 25, 2023 7:00 PM","Oct 25, 2023 8:00 PM","63,990.50"
"Oct 25, 2023 8:00 PM","Oct 25, 2023 9:00 PM","60,752.75"
"Oct 25, 2023 9:00 PM","Oct 25, 2023 10:00 PM","56,989.75"
"Oct 25, 2023 10:00 PM","Oct 25, 2023 11:00 PM","53,961.50"
"Oct 25, 2023 11:00 PM","Oct 26, 2023 12:00 AM","50,324.75"
"Oct 26, 2023 12:00 AM","Oct 26, 2023 1:00 AM","47,567.75"
"Oct 26, 2023 1:00 AM","Oct 26, 2023 2:00 AM","45,511.75"
"Oct 26, 2023 2:00 AM","Oct 26, 2023 3:00 AM","44,499.50"
"Oct 26, 2023 3:00 AM","Oct 26, 2023 4:00 AM","44,727.75"
"Oct 26, 2023 4:00 AM","Oct 26, 2023 5:00 AM","45,979.50"
"Oct 26, 2023 5:00 AM","Oct 26, 2023 6:00 AM","49,442.50"
"Oct 26, 2023 6:00 AM","Oct 26, 2023 7:00 AM","56,806.50"
"Oct 26, 2023 7:00 AM","Oct 26, 2023 8:00 AM","62,961.75"
"Oct 26, 2023 8:00 AM","Oct 26, 2023 9:00 AM","65,149.00"
"Oct 26, 2023 9:00 AM","Oct 26, 2023 10:00 AM","65,602.50"
"Oct 26, 2023 10:00 AM","Oct 26, 2023 11:00 AM","66,345.00"
"Oct 26, 2023 11:00 AM","Oct 26, 2023 12:00 PM","67,265.50"
"Oct 26, 2023 12:00 PM","Oct 26, 2023 1:00 PM","66,627.25"
"Oct 26, 2023 1:00 PM","Oct 26, 2023 2:00 PM","65,729.00"
"Oct 26, 2023 2:00 PM","Oct 26, 2023 3:00 PM","64,062.00"
"Oct 26, 2023 3:00 PM","Oct 26, 2023 4:00 PM","62,319.25"
"Oct 26, 2023 4:00 PM","Oct 26, 2023 5:00 PM","61,944.50"
"Oct 26, 2023 5:00 PM","Oct 26, 2023 6:00 PM","62,290.50"
"Oct 26, 2023 6:00 PM","Oct 26, 2023 7:00 PM","64,294.50"
"Oct 26, 2023 7:00 PM","Oct 26, 2023 8:00 PM","63,829.25"
"Oct 26, 2023 8:00 PM","Oct 26, 2023 9:00 PM","60,877.75"
"Oct 26, 2023 9:00 PM","Oct 26, 2023 10:00 PM","57,594.00"
"Oct 26, 2023 10:00 PM","Oct 26, 2023 11:00 PM","53,604.50"
"Oct 26, 2023 11:00 PM","Oct 27, 2023 12:00 AM","50,067.50"
"Oct 27, 2023 12:00 AM","Oct 27, 2023 1:00 AM","47,178.75"
"Oct 27, 2023 1:00 AM","Oct 27, 2023 2:00 AM","45,661.75"
"Oct 27, 2023 2:00 AM","Oct 27, 2023 3:00 AM","44,568.25"
"Oct 27, 2023 3:00 AM","Oct 27, 2023 4:00 AM","44,766.50"
"Oct 27, 2023 4:00 AM","Oct 27, 2023 5:00 AM","46,242.00"
"Oct 27, 2023 5:00 AM","Oct 27, 2023 6:00 AM","49,506.50"
"Oct 27, 2023 6:00 AM","Oct 27, 2023 7:00 AM","56,620.00"
"Oct 27, 2023 7:00 AM","Oct 27, 2023 8:00 AM","61,911.50"
"Oct 27, 2023 8:00 AM","Oct 27, 2023 9:00 AM","64,260.75"
"Oct 27, 2023 9:00 AM","Oct 27, 2023 10:00 AM","65,215.75"
"Oct 27, 2023 10:00 AM","Oct 27, 2023 11:00 AM","66,137.25"
"Oct 27, 2023 11:00 AM","Oct 27, 2023 12:00 PM","66,108.50"
"Oct 27, 2023 12:00 PM","Oct 27, 2023 1:00 PM","65,013.50"
"Oct 27, 2023 1:00 PM","Oct 27, 2023 2:00 PM","63,265.50"
"Oct 27, 2023 2:00 PM","Oct 27, 2023 3:00 PM","60,904.75"
"Oct 27, 2023 3:00 PM","Oct 27, 2023 4:00 PM","59,665.25"
"Oct 27, 2023 4:00 PM","Oct 27, 2023 5:00 PM","59,389.25"
"Oct 27, 2023 5:00 PM","Oct 27, 2023 6:00 PM","60,775.75"
"Oct 27, 2023 6:00 PM","Oct 27, 2023 7:00 PM","62,550.50"
"Oct 27, 2023 7:00 PM","Oct 27, 2023 8:00 PM","61,501.50"
"Oct 27, 2023 8:00 PM","Oct 27, 2023 9:00 PM","58,095.25"
"Oct 27, 2023 9:00 PM","Oct 27, 2023 10:00 PM","53,923.75"
"Oct 27, 2023 10:00 PM","Oct 27, 2023 11:00 PM","50,865.50"
"Oct 27, 2023 11:00 PM","Oct 28, 2023 12:00 AM","46,975.50"
"Oct 28, 2023 12:00 AM","Oct 28, 2023 1:00 AM","43,420.50"
"Oct 28, 2023 1:00 AM","Oct 28, 2023 2:00 AM","41,506.50"
"Oct 28, 2023 2:00 AM","Oct 28, 2023 3:00 AM","39,834.25"
"Oct 28, 2023 3:00 AM","Oct 28, 2023 4:00 AM","40,188.75"
"Oct 28, 2023 4:00 AM","Oct 28, 2023 5:00 AM","40,740.00"
"Oct 28, 2023 5:00 AM","Oct 28, 2023 6:00 AM","41,413.00"
"Oct 28, 2023 6:00 AM","Oct 28, 2023 7:00 AM","43,411.25"
"Oct 28, 2023 7:00 AM","Oct 28, 2023 8:00 AM","45,826.00"
"Oct 28, 2023 8:00 AM","Oct 28, 2023 9:00 AM","48,722.25"
"Oct 28, 2023 9:00 AM","Oct 28, 2023 10:00 AM","51,334.75"
"Oct 28, 2023 10:00 AM","Oct 28, 2023 11:00 AM","52,662.25"
"Oct 28, 2023 11:00 AM","Oct 28, 2023 12:00 PM","53,853.00"
"Oct 28, 2023 12:00 PM","Oct 28, 2023 1:00 PM","54,087.25"
"Oct 28, 2023 1:00 PM","Oct 28, 2023 2:00 PM","52,588.00"
